,artist_name,track_name,track_id,popularity
975,Relaxing Morning Jazz,Summer Mornings,0PcauOMdfNpgw5KMEgN6JY,32
976,Background Instrumental Jazz,Grounds of Love,2RfkNWsLqA9LOsV5mHKAVU,33
977,The Budos Band,Ghost Talk,71A8gS15Uf2KMqYZChW54f,30
978,Dojo Cuts,I Don't Want to Wait,5gNi31Lt7AxHYCMefgS2Xv,30
979,Will Downing,Déjà Vu,5ayH2d6f2ui2iHl8bZGPwG,32
980,Quantic,Motivic Retrograde,5GAnEdq0K3VsoETdXqBW7V,27
981,ØDYSSEE,Summer Delight,3GsbB0FmjnziE9nvR538Kf,34
982,The Souljazz Orchestra,Sky High,3RaajzNOCvM1AHrroBgwOe,40
983,Chill Jazz-Lounge,Wheels in Motion,1woHjwNLEYpkWh9a8kLDKx,37
984,Saxophone Jazz,Jazz Days Chilling,1x23GBH3OHpy688f2m2lnf,35
985,Coffee House Instrumental Jazz Playlist,Coffee Lounge Mornings,3x9QsSqrvjRSvT2BcWQh2g,32
986,L'Indécis,Looking for the Sun,5POgdTkPkJ7MzWAJgg1tWe,37
987,sir Was,Deployed (feat. Little Dragon),0uyjHk59KGT2ApZVOR8Jez,28
988,Study Jazz,Background Concentration Jazz,6l4UglI8ZrBTbTXuHioOS7,31
989,Night-Time Jazz,Soul Night Jazz,1jLBkk0HNBa6tN44MkCSmc,30
990,Ken Navarro,Into the Light,27bslbCF4hUtY81r2Nzsnr,30
991,Chris Potter,Hold It,1y2xRksRRqeHk4EDSQ7aTj,32
992,Sungazer,Electro,64w8C7YhhnBzapPtnpiMhV,32
993,Seb Wildblood,sketches,0AYl5nMugFsfR26LpRN791,40
994,MIDORINOMARU,Ready?,1Nz4KHTLNnnc2Wl6teppUR,32
995,Arch Echo,Stella,0DQGUWXp8KxxbONNsXPrHN,32
996,Instrumental Music Cafe,Coffee Shop Jazz Vibes,3QW1qGFisyCwkluF23e3IG,33
997,Background Instrumental Jazz,Cafe Beach Party,3SUiojgbkFetZWlXm0MoTS,33
998,Instrumental Music Cafe,Back to Normal,6feNXeYoLyTx5c7O68cnJI,32
999,Joe Armon-Jones,Try Walk With Me (feat. Asheber),62LsYCyccWELgSd1Qnql8y,25
1000,Peter White,Flying High,1qqVgXK4RrVwkM851ALIP4,31
1001,12Vince,Sunset Brett,3mnDbPpLEMo4X7MJ825Twd,40
1002,Nils,Freya,5CFtZiJZD1dybsy5HRXTTF,27
1003,Wynton Marsalis,Timelessness,7fTwORO81A8TM8dCDdOMSP,33
1004,Alfa Mist,.44,0yocZjoDfRSIKpTMKY4EU8,37
1005,KOKOROKO,Uman,6ctfxFWXMLmjo2fB5HpSGO,25
1006,Jazz Instrumental Chill,Chilled Jazz Vibes,1lMbTC4b6d6vNatGFQrbge,32
1007,Nils,Borealis,0wlqp60ol8OzEYMxFRdccJ,27
1008,SAULT,Friends,32704xHOiDED7XvQJbEO95,33
1009,BGM channel,Crystal Morning,6cPVgWDO7zzkFdGaXqGlpR,36
1010,Mildlife,How Long Does It Take?,2vxliQJASkBoCVtvJeAxLY,34
1011,Benny Sings,Late At Night,5l4OMUPN6cLY2R6XujsUDW,28
