,artist_name,track_name,track_id,popularity
288,Orleans,No More Than You Can Handle,4gZaEZ5LuikGkr2AbFquUk,5
289,Orleans,Dance With Me - Woodstock Mix,71UCyi3Z4sJ0nxKdEdGFkk,6
290,Orleans,Juliet,04DTPFzV3VNOeHZfIhsEnY,5
291,George Benson,Breezin,7m6ClLtRpObqa0Uvl6nAP1,10
292,Orleans,Earth Out Tonight,0geE00aQWDnJla2bzHtHDL,6
293,Al Jarreau,Mornin',4VfIRb5HnipnuXlXA7v1vd,2
294,Orleans,Still the One,7kQYAQMZAmhtswxIyPbCOK,5
295,Al Jarreau,We're In This Love Together,3yZDc3Z6yy9wymWOtpuTr5,5
296,Eric Carmen,All By Myself,6taiJ3vMcgwDd7gnc6rWZ5,3
297,Christopher Cross,Ride Like the Wind,41v09Lrld49q4cy6MakTDz,7
298,Christopher Cross,Ride Like the Wind,29FKEpX6bNTXLnctwPVHc2,4
299,Christopher Cross,Sailing,2iY6NsXx7FzZTIj06jJYfR,4
300,Christopher Cross,All Right,6LnmLYAZCQU80bYZG4Ly6I,3
301,Michael Franks,Jealousy - Geyster Remix,1WQCXKB75yFTSGwTPGAZcY,4
302,Seals and Crofts,Summer Breeze,5aEGmYnn4sShu9gqEApPYi,4
303,Seals and Crofts,Diamond Girl,7kRN4fDTDrn1gQexZGMnXp,5
304,Little River Band,Help Is On Its Way - 2010 Digital Remaster,064yfAMlgUY99vqkHA9iNe,11
305,Little River Band,Lonesome Loser - Remastered,06D1AWH63TtWKUunzCGXG0,5
306,Seals and Crofts,Summer Breeze,66cesxCWFkHcNIjHuIGVva,3
